drugbank_id,drug_name,drug_type,groups,smiles,inchikey,molecular_weight,target_uniprot,target_id,target_name,target_organism,actions,known_action
DB01118,Amiodarone,small molecule,approved;investigational,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,645.3116,P08588,BE0004872,Beta adrenergic receptor,Humans,inhibitor;downregulator,yes
DB01119,Diazoxide,small molecule,approved,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,GDLBFKVLRPITMI-UHFFFAOYSA-N,230.671,Q14654,BE0000708,ATP-sensitive inward rectifier potassium channel 11,Humans,inducer,yes
DB01120,Gliclazide,small molecule,approved,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,BOVGTQGAOIONJV-BETUJISGSA-N,323.41,Q09428,BE0000207,ATP-binding cassette sub-family C member 8,Humans,binder,yes
DB01121,Phenacemide,small molecule,approved,NC(=O)NC(=O)CC1=CC=CC=C1,XPFRXWCVYUEORT-UHFFFAOYSA-N,178.1879,P35498,BE0000141,Sodium channel protein type 1 subunit alpha,Humans,inhibitor,yes
DB01122,Ambenonium,small molecule,approved,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,OMHBPUNFVFNHJK-UHFFFAOYSA-P,537.565,P22303,BE0000426,Acetylcholinesterase,Humans,inhibitor,yes
DB01123,Proflavine,small molecule,approved,NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1,WDVSHHCDHLJJJR-UHFFFAOYSA-N,209.2465,,BE0004796,DNA,Humans,intercalation,yes
DB01124,Tolbutamide,small molecule,approved;investigational,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,270.348,O60706,BE0000469,ATP-binding cassette sub-family C member 9,Humans,blocker,yes
DB01124,Tolbutamide,small molecule,approved;investigational,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,270.348,Q09428,BE0000207,ATP-binding cassette sub-family C member 8,Humans,inhibitor,yes
DB01125,Anisindione,small molecule,approved,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,XRCFXMGQEVUZFC-UHFFFAOYSA-N,252.2647,P38435,BE0000403,Vitamin K-dependent gamma-carboxylase,Humans,inhibitor,yes
DB01125,Anisindione,small molecule,approved,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,XRCFXMGQEVUZFC-UHFFFAOYSA-N,252.2647,P00734,BE0000048,Prothrombin,Humans,modulator,yes
DB01126,Dutasteride,small molecule,approved;investigational,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,JWJOTENAMICLJG-QWBYCMEYSA-N,528.5297,P18405,BE0000539,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Humans,inhibitor,yes
DB01126,Dutasteride,small molecule,approved;investigational,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,JWJOTENAMICLJG-QWBYCMEYSA-N,528.5297,Q9H8P0,BE0009587,Polyprenal reductase,Humans,inhibitor,yes
DB01126,Dutasteride,small molecule,approved;investigational,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F,JWJOTENAMICLJG-QWBYCMEYSA-N,528.5297,P31213,BE0000585,3-oxo-5-alpha-steroid 4-dehydrogenase 2,Humans,inhibitor,yes
DB01127,Econazole,small molecule,approved,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,LEZWWPYKPKIXLL-UHFFFAOYSA-N,381.684,P10613,BE0000233,Lanosterol 14-alpha demethylase,Yeast,antagonist,yes
DB01128,Bicalutamide,small molecule,approved,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,LKJPYSCBVHEWIU-UHFFFAOYSA-N,430.373,P10275,BE0000132,Androgen receptor,Humans,antagonist,yes
DB01129,Rabeprazole,small molecule,approved;investigational,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,YREYEVIYCVEVJK-UHFFFAOYSA-N,359.443,P20648,BE0000349,Potassium-transporting ATPase alpha chain 1,Humans,inhibitor,yes
DB01130,Prednicarbate,small molecule,approved;investigational,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,FNPXMHRZILFCKX-KAJVQRHHSA-N,488.577,P04150,BE0000794,Glucocorticoid receptor,Humans,agonist,yes
DB01130,Prednicarbate,small molecule,approved;investigational,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,FNPXMHRZILFCKX-KAJVQRHHSA-N,488.577,O95718,BE0005001,Steroid hormone receptor ERR2,Humans,modulator,yes
DB01130,Prednicarbate,small molecule,approved;investigational,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,FNPXMHRZILFCKX-KAJVQRHHSA-N,488.577,P62508,BE0002088,Estrogen-related receptor gamma,Humans,modulator,yes
DB01130,Prednicarbate,small molecule,approved;investigational,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,FNPXMHRZILFCKX-KAJVQRHHSA-N,488.577,P11474,BE0003722,Steroid hormone receptor ERR1,Humans,modulator,yes
DB01131,Proguanil,small molecule,approved,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,SSOLNOMRVKKSON-UHFFFAOYSA-N,253.731,P00374,BE0000330,Dihydrofolate reductase,Humans,inhibitor,yes
DB01131,Proguanil,small molecule,approved,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,SSOLNOMRVKKSON-UHFFFAOYSA-N,253.731,Q9HBH1,BE0002201,"Peptide deformylase, mitochondrial",Humans,inhibitor,yes
DB01132,Pioglitazone,small molecule,approved;investigational,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,HYAFETHFCAUJAY-UHFFFAOYSA-N,356.439,P37231,BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,agonist,yes
DB01133,Tiludronic acid,small molecule,approved;investigational;vet_approved,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,DKJJVAGXPKPDRL-UHFFFAOYSA-N,318.608,,BE0004801,Hydroxylapatite,Humans,antagonist;binder,yes
DB01133,Tiludronic acid,small molecule,approved;investigational;vet_approved,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,DKJJVAGXPKPDRL-UHFFFAOYSA-N,318.608,,BE0008669,Adenosine triphosphate (ATP),Humans,inhibitor,yes
DB01134,Desoxycorticosterone pivalate,small molecule,experimental;vet_approved,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)COC(=O)C(C)(C)C,VVOIQBFMTVCINR-WWMZEODYSA-N,414.586,P08235,BE0000668,Mineralocorticoid receptor,Humans,agonist,yes
DB01135,Doxacurium,small molecule,approved,COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC,GBLRQXKSCRCLBZ-UHFFFAOYSA-N,1035.2223,Q15822,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,antagonist,yes
DB01136,Carvedilol,small molecule,approved;investigational,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,OGHNVEJMJSYVRP-UHFFFAOYSA-N,406.4742,P08588,BE0000172,Beta-1 adrenergic receptor,Humans,antagonist,yes
DB01136,Carvedilol,small molecule,approved;investigational,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,OGHNVEJMJSYVRP-UHFFFAOYSA-N,406.4742,P35348,BE0000501,Alpha-1A adrenergic receptor,Humans,antagonist;potentiator,yes
DB01136,Carvedilol,small molecule,approved;investigational,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,OGHNVEJMJSYVRP-UHFFFAOYSA-N,406.4742,P35348,BE0004863,Alpha-1 adrenergic receptors,Humans,inhibitor,yes
DB01137,Levofloxacin,small molecule,approved;investigational,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,GSDSWSVVBLHKDQ-JTQLQIEISA-N,361.3675,P43700,BE0000366,DNA gyrase subunit A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),inhibitor,yes
DB01137,Levofloxacin,small molecule,approved;investigational,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,GSDSWSVVBLHKDQ-JTQLQIEISA-N,361.3675,P0A0K8,BE0002388,DNA gyrase subunit B,Staphylococcus aureus,modulator,yes
DB01137,Levofloxacin,small molecule,approved;investigational,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,GSDSWSVVBLHKDQ-JTQLQIEISA-N,361.3675,P20831,BE0008385,DNA gyrase subunit A,Staphylococcus aureus,modulator,yes
DB01137,Levofloxacin,small molecule,approved;investigational,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,GSDSWSVVBLHKDQ-JTQLQIEISA-N,361.3675,P43702,BE0000429,DNA topoisomerase 4 subunit A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),inhibitor,yes
DB01138,Sulfinpyrazone,small molecule,approved,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,404.482,Q96S37,BE0004782,Solute carrier family 22 member 12,Humans,inhibitor,yes
DB01138,Sulfinpyrazone,small molecule,approved,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,404.482,P33527,BE0000785,Multidrug resistance-associated protein 1,Humans,inhibitor,yes
DB01138,Sulfinpyrazone,small molecule,approved,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,404.482,Q92887,BE0001069,ATP-binding cassette sub-family C member 2,Humans,inhibitor,yes
DB01139,Cefapirin,small molecule,approved;vet_approved,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O,UQLLWWBDSUHNEB-CZUORRHYSA-N,423.463,Q8XJ01,BE0000576,Penicillin-binding protein 1A,Clostridium perfringens (strain 13 / Type A),inhibitor,yes
DB01140,Cefadroxil,small molecule,approved;vet_approved;withdrawn,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,BOEGTKLJZSQCCD-UEKVPHQBSA-N,363.388,Q75Y35,BE0004643,Penicillin-binding protein 3,Streptococcus pneumoniae,inhibitor,yes
DB01140,Cefadroxil,small molecule,approved;vet_approved;withdrawn,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,BOEGTKLJZSQCCD-UEKVPHQBSA-N,363.388,Q8DR59,BE0004290,Penicillin-binding protein 1A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB01140,Cefadroxil,small molecule,approved;vet_approved;withdrawn,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,BOEGTKLJZSQCCD-UEKVPHQBSA-N,363.388,Q7CRA4,BE0004335,Penicillin-binding protein 1b,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB01140,Cefadroxil,small molecule,approved;vet_approved;withdrawn,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,BOEGTKLJZSQCCD-UEKVPHQBSA-N,363.388,P0A3M6,BE0003624,Penicillin-binding protein 2B,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB01141,Micafungin,small molecule,approved;investigational,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,PIEUQSKUWLMALL-YABMTYFHSA-N,1270.274,A2QLK4,BE0004669,"1,3-beta-glucan synthase component FKS1",Aspergillus niger (strain CBS 513.88 / FGSC A1513),inhibitor,yes
DB01141,Micafungin,small molecule,approved;investigational,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,PIEUQSKUWLMALL-YABMTYFHSA-N,1270.274,P40989,BE0010066,"1,3-beta-glucan synthase component GSC2",Baker's yeast,modulator,yes
DB01142,Doxepin,small molecule,approved;investigational,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,ODQWQRRAPPTVAG-UHFFFAOYSA-N,279.3761,P35367,BE0000442,Histamine H1 receptor,Humans,antagonist,yes
DB01142,Doxepin,small molecule,approved;investigational,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,ODQWQRRAPPTVAG-UHFFFAOYSA-N,279.3761,P25021,BE0000112,Histamine H2 receptor,Humans,antagonist,yes
DB01142,Doxepin,small molecule,approved;investigational,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,ODQWQRRAPPTVAG-UHFFFAOYSA-N,279.3761,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB01142,Doxepin,small molecule,approved;investigational,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,ODQWQRRAPPTVAG-UHFFFAOYSA-N,279.3761,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB01143,Amifostine,small molecule,approved;investigational,NCCCNCCSP(O)(O)=O,JKOQGQFVAUAYPM-UHFFFAOYSA-N,214.223,P10696,BE0000896,"Alkaline phosphatase, germ cell type",Humans,inducer,yes
DB01144,Diclofenamide,small molecule,approved;investigational,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,GJQPMPFPNINLKP-UHFFFAOYSA-N,305.159,P00918,BE0000322,Carbonic anhydrase 2,Humans,inhibitor,yes
DB01144,Diclofenamide,small molecule,approved;investigational,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,GJQPMPFPNINLKP-UHFFFAOYSA-N,305.159,P00915,BE0000267,Carbonic anhydrase 1,Humans,inhibitor,yes
DB01144,Diclofenamide,small molecule,approved;investigational,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,GJQPMPFPNINLKP-UHFFFAOYSA-N,305.159,P22748,BE0000535,Carbonic anhydrase 4,Humans,inhibitor,yes
DB01144,Diclofenamide,small molecule,approved;investigational,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,GJQPMPFPNINLKP-UHFFFAOYSA-N,305.159,P43166,BE0003629,Carbonic anhydrase 7,Humans,inhibitor,yes
DB01145,Sulfoxone,small molecule,approved,OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1,NEDPPCHNEOMTJV-UHFFFAOYSA-N,404.482,Q27738,BE0002360,Dihydropteroate synthetase,Plasmodium falciparum,inhibitor,yes
DB01146,Diphenylpyraline,small molecule,approved;investigational,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,OWQUZNMMYNAXSL-UHFFFAOYSA-N,281.392,P35367,BE0000442,Histamine H1 receptor,Humans,antagonist,yes
DB01147,Cloxacillin,small molecule,approved;investigational;vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O,LQOLIRLGBULYKD-JKIFEVAISA-N,435.881,P0AEB2,BE0002063,D-alanyl-D-alanine carboxypeptidase DacA,Escherichia coli (strain K12),inhibitor,yes
DB01147,Cloxacillin,small molecule,approved;investigational;vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O,LQOLIRLGBULYKD-JKIFEVAISA-N,435.881,P59676,BE0001868,Penicillin-binding protein 2X,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB01147,Cloxacillin,small molecule,approved;investigational;vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O,LQOLIRLGBULYKD-JKIFEVAISA-N,435.881,Q8DR59,BE0004290,Penicillin-binding protein 1A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB01148,Flavoxate,small molecule,approved,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,SPIUTQOUKAMGCX-UHFFFAOYSA-N,391.4596,P11229,BE0000092,Muscarinic acetylcholine receptor M1,Humans,antagonist,yes
DB01148,Flavoxate,small molecule,approved,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,SPIUTQOUKAMGCX-UHFFFAOYSA-N,391.4596,P08912,BE0000247,Muscarinic acetylcholine receptor M5,Humans,antagonist,yes
DB01148,Flavoxate,small molecule,approved,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,SPIUTQOUKAMGCX-UHFFFAOYSA-N,391.4596,P08172,BE0000560,Muscarinic acetylcholine receptor M2,Humans,antagonist,yes
DB01149,Nefazodone,small molecule,approved;withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,470.007,P28223,BE0000451,5-hydroxytryptamine receptor 2A,Humans,antagonist,yes
DB01149,Nefazodone,small molecule,approved;withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,470.007,P28335,BE0000533,5-hydroxytryptamine receptor 2C,Humans,antagonist,yes
DB01149,Nefazodone,small molecule,approved;withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,470.007,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB01149,Nefazodone,small molecule,approved;withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,470.007,P08908,BE0000291,5-hydroxytryptamine receptor 1A,Humans,antagonist,yes
DB01149,Nefazodone,small molecule,approved;withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,VRBKIVRKKCLPHA-UHFFFAOYSA-N,470.007,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB01150,Cefprozil,small molecule,approved,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,WDLWHQDACQUCJR-PBFPGSCMSA-N,389.426,Q04707,BE0003395,Penicillin-binding protein 1A,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),inhibitor,yes
DB01150,Cefprozil,small molecule,approved,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,WDLWHQDACQUCJR-PBFPGSCMSA-N,389.426,P14677,BE0002392,Penicillin-binding protein 2x,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),inhibitor,yes
DB01150,Cefprozil,small molecule,approved,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,WDLWHQDACQUCJR-PBFPGSCMSA-N,389.426,P0A3M5,BE0000142,Penicillin-binding protein 2B,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),inhibitor,yes
DB01151,Desipramine,small molecule,approved;investigational,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,HCYAFALTSJYZDH-UHFFFAOYSA-N,266.3807,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB01151,Desipramine,small molecule,approved;investigational,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,HCYAFALTSJYZDH-UHFFFAOYSA-N,266.3807,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB01151,Desipramine,small molecule,approved;investigational,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,HCYAFALTSJYZDH-UHFFFAOYSA-N,266.3807,P28223,BE0000451,5-hydroxytryptamine receptor 2A,Humans,antagonist,yes
DB01152,Candicidin,small molecule,approved;withdrawn,CC(CC(C)C1OC(=O)CC(=O)CCCC(=O)CC(O)CC(O)CC(O)CC(=O)CC(O)C(C(O)CC(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C1C)C(O)=O)C(O)CC(=O)C1=CC=C(N)C=C1,OPGSFDUODIJJGF-JBUZINEHSA-N,1109.317,,BE0004803,Ergosterol,Candida albicans,antagonist,yes
DB01153,Sertaconazole,small molecule,approved;investigational,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl,JLGKQTAYUIMGRK-UHFFFAOYSA-N,437.77,P10613,BE0000233,Lanosterol 14-alpha demethylase,Yeast,inhibitor,yes
DB01154,Thiamylal,small molecule,approved;vet_approved,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,254.349,Q99928,BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Humans,modulator,yes
DB01154,Thiamylal,small molecule,approved;vet_approved,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,254.349,Q15842,BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans,inhibitor,yes
DB01154,Thiamylal,small molecule,approved;vet_approved,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,254.349,Q14654,BE0000708,ATP-sensitive inward rectifier potassium channel 11,Humans,inhibitor,yes
DB01154,Thiamylal,small molecule,approved;vet_approved,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,254.349,P14867,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,agonist,yes
DB01155,Gemifloxacin,small molecule,approved;investigational,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,ZRCVYEYHRGVLOC-HYARGMPZSA-N,389.3809,P43700,BE0000366,DNA gyrase subunit A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),inhibitor,yes
DB01155,Gemifloxacin,small molecule,approved;investigational,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,ZRCVYEYHRGVLOC-HYARGMPZSA-N,389.3809,P0A0K8,BE0002388,DNA gyrase subunit B,Staphylococcus aureus,modulator,yes
DB01155,Gemifloxacin,small molecule,approved;investigational,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,ZRCVYEYHRGVLOC-HYARGMPZSA-N,389.3809,P20831,BE0008385,DNA gyrase subunit A,Staphylococcus aureus,modulator,yes
DB01155,Gemifloxacin,small molecule,approved;investigational,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,ZRCVYEYHRGVLOC-HYARGMPZSA-N,389.3809,P43702,BE0000429,DNA topoisomerase 4 subunit A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),inhibitor,yes
DB01156,Bupropion,small molecule,approved,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,SNPPWIUOZRMYNY-UHFFFAOYSA-N,239.741,Q01959,BE0000647,Sodium-dependent dopamine transporter,Humans,inhibitor,yes
DB01156,Bupropion,small molecule,approved,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,SNPPWIUOZRMYNY-UHFFFAOYSA-N,239.741,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB01156,Bupropion,small molecule,approved,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,SNPPWIUOZRMYNY-UHFFFAOYSA-N,239.741,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB01157,Trimetrexate,small molecule,approved;investigational,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,NOYPYLRCIDNJJB-UHFFFAOYSA-N,369.4176,Q9HBH1,BE0002201,"Peptide deformylase, mitochondrial",Humans,inhibitor,yes
